Persistent EPS in the Last Four Seasons,Non-industry income and expenditure/revenue,Borrowing dependency,Total debt/Total net worth,Net Income to Total Assets,Current Liability to Assets,Net worth/Assets,Quick Ratio,ROA(C) before interest and depreciation before interest,ROA(B) before interest and depreciation after tax,Equity to Liability,Net Income to Stockholder's Equity,Revenue Per Share (Yuan ¥),Retained Earnings to Total Assets,Operating Profit Rate,Degree of Financial Leverage (DFL),ROA(A) before interest and % after tax,Debt ratio %,Accounts Receivable Turnover,Net Value Per Share (C),Bankrupt?
0.201096719,0.303385307,0.374650792,0.009139241,0.777633778,0.099532629,0.85198174,0.003975735,0.438746161,0.497510573,0.0246243,0.838345053,0.025923741,0.924905685,0.998905999,0.026613844,0.50452464,0.14801826,0.000953608,0.176520163,0
0.220383852,0.303511716,0.373875768,0.005845393,0.804214862,0.080361392,0.884663059,0.006787384,0.503241847,0.559505327,0.032550096,0.840668588,0.027965576,0.934534782,0.999001672,0.027163318,0.549171391,0.115336941,0.000819697,0.179722726,0
0.211496644,0.303531777,0.369637181,0.00093654,0.791033964,0.021157637,0.972639599,0.021498165,0.454199776,0.508913753,0.134800925,0.839788159,0.016909418,0.936722179,0.998916976,0.026784149,0.522732229,0.027360401,0.004051819,0.193544309,0
0.216129337,0.303526218,0.369637181,0.001801038,0.79836826,0.025814575,0.951446625,0.015549847,0.479354556,0.532951443,0.079164708,0.840174885,0.025379252,0.932266767,0.998970128,0.02679124,0.534834278,0.048553375,0.001489252,0.18692849,0
0.230594687,0.303488996,0.371724042,0.002527836,0.823788524,0.055182202,0.936088521,0.004780489,0.550723931,0.586594571,0.060363648,0.841691077,0.026090113,0.944796324,0.999118837,0.026837043,0.582479285,0.063911479,0.002595031,0.182208925,0
0.217074785,0.303533469,0.369637181,0.002391961,0.802361524,0.042873577,0.938809445,0.006925877,0.501194365,0.545157664,0.063048887,0.840416165,0.040428332,0.935500775,0.998978909,0.02680573,0.541375927,0.061190555,0.004364278,0.186085711,0
0.215940248,0.303481987,0.376518454,0.008384173,0.812159515,0.041908898,0.858391027,0.007266493,0.485594501,0.54167782,0.025899989,0.841479536,0.021734198,0.935612599,0.99907932,0.027180106,0.570377235,0.141608973,0.00143447,0.180986895,0
0.216696606,0.303649484,0.37533411,0.005478802,0.801425262,0.042367167,0.889228165,0.004560274,0.479452055,0.535253493,0.034009748,0.840446458,0.00739598,0.933508571,0.998968625,0.028934008,0.551951592,0.110771835,0.001018534,0.179301336,0
0.217831143,0.303531052,0.373501117,0.004990014,0.802731335,0.088798538,0.895637452,0.008068752,0.484229513,0.53557471,0.036275918,0.840526611,0.019631865,0.940632554,0.999007218,0.027171077,0.546609246,0.104362548,0.00120114,0.181239729,0
0.181431408,0.303124756,0.376540821,0.007989312,0.719703518,0.138559251,0.861988693,0.002215257,0.384926632,0.429573318,0.02666192,0.833423653,0.012523254,0.896988131,0.998684264,0.026720105,0.410488443,0.138011307,0.001170706,0.156714846,0
0.208282122,0.303421804,0.378010347,0.009862392,0.79239256,0.091330265,0.846298032,0.004577117,0.479354556,0.531452433,0.023583315,0.839698384,0.021855196,0.930078706,0.998995317,0.024330355,0.532272133,0.153701968,0.000728394,0.172643378,0
0.20487851,0.303488755,0.372957594,0.005869103,0.780554329,0.050257335,0.884390967,0.005754928,0.450397309,0.506986455,0.032463577,0.838868677,0.029432672,0.927051004,0.998905537,0.026788158,0.504034017,0.115609033,0.002140546,0.178753529,0
0.218776591,0.303541203,0.371992449,0.003227277,0.806317964,0.055182407,0.922967621,0.010441217,0.517184225,0.571176187,0.049928016,0.840691692,0.021204834,0.934835229,0.999007449,0.027033526,0.551788051,0.077032379,0.000915058,0.17706797,0
0.221045665,0.303636433,0.369740071,0.004172024,0.874451641,0.096883854,0.907428122,0.012906011,0.492663189,0.542427325,0.041220454,0.845345119,0.028147073,0.957603554,0.998968279,0.026817418,0.550534235,0.092571878,0.001203169,0.19763179,0
0.221802023,0.304328658,0.373319943,0.003921247,0.834655161,0.008558671,0.911328113,0.045854144,0.500073124,0.547459714,0.043138683,0.842606977,0.00842446,0.946518295,0.999125192,0.026796803,0.607882686,0.088671887,0.001558236,0.182630315,0
0.247234566,0.303672204,0.377817989,0.008101478,0.820394363,0.059885181,0.860930556,0.002189056,0.504753083,0.576101504,0.026438018,0.842175751,0.026574103,0.940005629,0.999040265,0.027122881,0.581879634,0.139069444,0.002455033,0.226075597,0
0.241278245,0.304080192,0.376352937,0.006630555,0.834540474,0.094378493,0.875653778,0.00382539,0.527616633,0.589164302,0.029960292,0.843125731,0.01681867,0.94283092,0.998972207,0.027052055,0.594526821,0.124346222,0.000564049,0.197126122,0
0.22908197,0.303526943,0.372370455,0.003580189,0.826485765,0.059655746,0.916890891,0.013050118,0.532979086,0.585791531,0.046160025,0.842012823,0.028419317,0.941547257,0.999071809,0.026853984,0.588475796,0.083109109,0.0009881,0.176435886,0
0.231161955,0.303519209,0.37718276,0.008762619,0.817782345,0.116358789,0.855095686,0.006182883,0.524204163,0.573745918,0.025232932,0.842020324,0.053208706,0.940977775,0.999035758,0.02701137,0.579317488,0.144904314,0.000900855,0.181829674,0
0.226623806,0.303480537,0.37074324,0.003803609,0.813022466,0.056799721,0.91323276,0.008826718,0.506508068,0.555008298,0.044123749,0.841162365,0.022172815,0.948291057,0.999104856,0.026963179,0.563835587,0.08676724,0.000637091,0.192111584,0
0.237780089,0.303548454,0.372542682,0.00552531,0.831351886,0.094030563,0.888623515,0.007280842,0.530736606,0.581133894,0.033815308,0.842673716,0.045616105,0.951351477,0.999072618,0.026906448,0.597252508,0.111376485,0.000764915,0.19143736,0
0.212442091,0.303498181,0.373675581,0.00522073,0.791851948,0.107410662,0.892553738,0.004731206,0.470287135,0.523314953,0.035155797,0.839741926,0.050728254,0.939561351,0.998964466,0.025964301,0.527802006,0.107446262,0.001730697,0.180396949,0
0.207809398,0.303523318,0.377511558,0.011037854,0.784648939,0.096948028,0.837953865,0.002356869,0.470140886,0.522030087,0.022178574,0.83888655,0.019586491,0.909745325,0.998903688,0.026125058,0.520388138,0.162046135,0.001075345,0.162487885,1
0.243830954,0.303741572,0.37594809,0.00625758,0.824914279,0.038302291,0.879825861,0.007199119,0.516306732,0.573638846,0.031111722,0.842301738,0.026574103,0.941294675,0.999085328,0.026925897,0.586458788,0.120174139,0.003364004,0.219923307,0
0.237023731,0.303632324,0.37664371,0.007275281,0.816293759,0.032241354,0.8688817,0.007444912,0.508311802,0.563252851,0.02824509,0.84173294,0.029311675,0.941093086,0.999072965,0.026963159,0.571085914,0.1311183,0.001262009,0.220766087,0
0.217074785,0.303514616,0.372925162,0.003911216,0.800562579,0.030846631,0.911509508,0.011252834,0.477209574,0.528079662,0.043219622,0.840346046,0.011237654,0.932900561,0.99902351,0.027243084,0.544864806,0.088490492,0.003019082,0.177868611,0
0.212063912,0.303520901,0.375120503,0.009534101,0.796094757,0.043803698,0.848837561,0.009031338,0.468142154,0.520959366,0.024036294,0.840054325,0.023019798,0.928539736,0.998963426,0.047108615,0.53456171,0.151162439,0.001083461,0.165774725,0
0.226718351,0.303609121,0.377072043,0.008717023,0.811876396,0.062648915,0.855488708,0.011377602,0.50855555,0.564858932,0.02531018,0.841481127,0.027980701,0.936813058,0.999005485,0.026865111,0.563726559,0.144511292,0.000921145,0.182883149,0
0.221045665,0.303602836,0.371028422,0.002492271,0.81149996,0.05236862,0.936783868,0.01162901,0.488665724,0.537180791,0.061038819,0.840959642,0.019541117,0.93701903,0.999030443,0.026806953,0.55805713,0.063216132,0.003572987,0.194387089,0
0.211307554,0.303503015,0.372737277,0.005383963,0.791668826,0.049254014,0.890437464,0.012723226,0.469555891,0.522511912,0.034416055,0.839725062,0.034680944,0.929953336,0.998956493,0.026482049,0.524912778,0.109562536,0.001213314,0.183178121,0
0.219911128,0.30345685,0.373312114,0.004130988,0.808565728,0.086068734,0.908063005,0.00411298,0.500121874,0.542106108,0.041522366,0.840890283,0.027723581,0.938541378,0.99906245,0.026884937,0.55440471,0.091936995,0.002053301,0.180059837,0
0.241845514,0.303517275,0.369637181,0.002781349,0.833022416,0.055580099,0.931160625,0.014148701,0.567055038,0.602869533,0.056004525,0.842285933,0.055855529,0.944778193,0.999070423,0.026791157,0.59583515,0.068839375,0.00389559,0.195609119,0
0.204783965,0.303135391,0.383786679,0.019419291,0.768874463,0.062578466,0.798228376,0.003950781,0.463364696,0.51330371,0.017057834,0.836133758,0.022717304,0.91591844,0.999013111,0.026533775,0.494494113,0.201771624,0.001211285,0.154144368,0
0.220289307,0.303744472,0.372456568,0.003346739,0.806505,0.012093153,0.920881579,0.018433237,0.492858187,0.540660635,0.04857047,0.840709771,0.00967981,0.937197138,0.999012649,0.026912397,0.551242913,0.079118421,0.001679973,0.182082508,0
0.221612934,0.30350519,0.371752001,0.003863796,0.806598562,0.044694556,0.912235088,0.014164297,0.493248184,0.542695005,0.043609135,0.840743461,0.022566057,0.93915298,0.999038069,0.02691797,0.550370693,0.087764912,0.00122143,0.182925288,0
0.2149948,0.303644167,0.373610717,0.00512589,0.796533251,0.094333733,0.893823503,0.002354374,0.479890801,0.533861556,0.035604411,0.840082673,0.006790992,0.860211343,0.998908194,0.032230572,0.535433929,0.106176497,0.001272154,0.150056888,0
0.242790962,0.303678005,0.372850231,0.005476067,0.832646979,0.058173712,0.889258397,0.006446767,0.546677717,0.600299802,0.034020764,0.842761017,0.026211111,0.943531167,0.999101967,0.026848252,0.599978195,0.110741603,0.000921145,0.191521638,0
0.209227569,0.303834142,0.37313094,0.00637157,0.810076813,0.045001986,0.878525864,0.008117412,0.479354556,0.52674126,0.03074771,0.841151451,0.028631063,0.938041638,0.998889707,0.026887958,0.557893589,0.121474136,0.002195327,0.180734061,0
0.224071098,0.303620722,0.37369683,0.004838636,0.812283065,0.040820129,0.897723494,0.013270334,0.520742943,0.577546978,0.037067902,0.841198935,0.021764448,0.937403161,0.999001325,0.026877817,0.562200174,0.102276506,0.000911,0.180523366,0
0.218020233,0.303539995,0.370366353,0.003213599,0.812830944,0.07582783,0.923209481,0.013822433,0.480622045,0.532469618,0.050094454,0.841099638,0.024078527,0.943051861,0.998990117,0.026797021,0.543556476,0.076790519,0.001507512,0.181534701,0
0.214616621,0.303635466,0.373501117,0.004100895,0.801033204,0.008564297,0.908516492,0.050637128,0.485350753,0.541142459,0.041745616,0.840382079,0.008802577,0.940513351,0.998958919,0.027343065,0.54230266,0.091483508,0.00176316,0.180059837,0
0.248558192,0.303687189,0.376066636,0.006467321,0.826253737,0.030156679,0.877467727,0.00675432,0.528884122,0.57915306,0.030449535,0.842438251,0.035648925,0.946288332,0.999107398,0.026906212,0.587494549,0.122532273,0.002708652,0.226581265,0
0.217642054,0.30347667,0.37431752,0.005280004,0.800304955,0.065216898,0.891767694,0.006670726,0.488811973,0.536217142,0.034883592,0.840359019,0.020766217,0.935463179,0.999019004,0.02766496,0.543501962,0.108232306,0.001180851,0.185959294,0
0.227001985,0.303538786,0.372029355,0.00370877,0.82174213,0.088573371,0.914774617,0.008503569,0.527616633,0.571765084,0.044961601,0.84172306,0.029115054,0.940014804,0.999065223,0.026793989,0.576046664,0.085225383,0.001132156,0.176688719,0
0.230689231,0.303574074,0.3742493,0.005718637,0.818215489,0.071392575,0.886204916,0.008453038,0.517184225,0.565394293,0.033033209,0.841718376,0.041471936,0.940454915,0.99902871,0.026883925,0.576155691,0.113795084,0.000967811,0.190468164,0
0.233336485,0.303622172,0.371369522,0.004026117,0.822854384,0.076089287,0.909695559,0.007454893,0.5200117,0.566893303,0.042311317,0.84183863,0.023458415,0.953329515,0.999098732,0.026812446,0.58008068,0.090304441,0.000886653,0.194513506,0
0.236078283,0.303486096,0.372785366,0.006265788,0.822873508,0.088459153,0.879735163,0.008559091,0.529566616,0.575030783,0.031086523,0.842143463,0.050289638,0.948544772,0.999080937,0.026846154,0.58356956,0.120264837,0.000746655,0.19308078,0
0.219060225,0.303544829,0.372130007,0.005020108,0.805085451,0.0977783,0.895214197,0.006163544,0.480378297,0.533647412,0.036123352,0.840696767,0.046720208,0.94167272,0.998974865,0.026874624,0.5468273,0.104785803,0.001475049,0.182166786,0
0.209794838,0.303491413,0.38223775,0.016231226,0.789399545,0.181505959,0.810260906,0.004608933,0.456101009,0.510894588,0.018387382,0.839200698,0.03592117,0.929417374,0.998937659,0.026478092,0.52071522,0.189739094,0.00062086,0.173528296,1
0.264630803,0.303929855,0.374248182,0.004852315,0.841615583,0.029772314,0.897511866,0.010567857,0.546482718,0.594571444,0.036994997,0.84328257,0.036964775,0.948519733,0.999088679,0.026819105,0.615296555,0.102488134,0.003033285,0.239475791,0
0.25961993,0.303942665,0.375062349,0.005841746,0.835514861,0.044196766,0.884723524,0.007047525,0.529566616,0.586326891,0.032564028,0.843046523,0.034227203,0.945670681,0.99904454,0.026844391,0.601831662,0.115276476,0.001408093,0.236568202,0
0.215372979,0.303583259,0.3737315,0.004875113,0.809803967,0.043786843,0.897209541,0.017317811,0.469165895,0.521012902,0.036874447,0.841025615,0.019072251,0.936674055,0.999022008,0.026928529,0.557184911,0.102790459,0.003355889,0.183768067,0
0.201853077,0.303268083,0.375009786,0.009468443,0.777670406,0.050407504,0.849351513,0.014125619,0.445522352,0.49253172,0.02413103,0.838318177,0.026362358,0.92532005,0.998996935,0.026696183,0.501253816,0.150648487,0.001339109,0.172390544,0
0.229554694,0.303662294,0.374949394,0.006165477,0.814659311,0.054212162,0.880883998,0.009138015,0.507970555,0.565073077,0.031418388,0.84149242,0.025379252,0.938087397,0.998989886,0.026843097,0.563072394,0.119116002,0.001000274,0.184652986,0
0.224260187,0.303588093,0.369637181,0.001450861,0.816480568,0.029355542,0.959639629,0.020226778,0.502218106,0.54724557,0.094424795,0.841146398,0.026967346,0.941129609,0.999039918,0.026793937,0.565852595,0.040360371,0.003144877,0.196746871,0
0.216602061,0.303507365,0.374763746,0.006873125,0.798872187,0.03134023,0.873023551,0.023991656,0.483742017,0.532951443,0.029278076,0.840277717,0.053102833,0.93257186,0.99897706,0.027639694,0.538268644,0.126976449,0.001661713,0.1865071,0
0.210456651,0.303479812,0.373620782,0.004651693,0.785955339,0.086150439,0.90035372,0.005028778,0.465314678,0.511590556,0.038118745,0.839340962,0.037705885,0.930975103,0.998960537,0.026629983,0.515645443,0.09964628,0.002487497,0.175677384,0
0.232296492,0.303563198,0.369637181,0.00257252,0.825434719,0.053589102,0.935211779,0.015621588,0.533417833,0.573960062,0.059538839,0.841795302,0.072114585,0.942387039,0.999003405,0.026791157,0.578499782,0.064788221,0.004611811,0.194134255,0
0.21896568,0.303558847,0.377245388,0.009545956,0.802340881,0.051100477,0.848746863,0.004235877,0.496221908,0.546014241,0.024019657,0.840645335,0.030672898,0.924961476,0.998967239,0.027524438,0.547535979,0.151253137,0.00188084,0.16720745,0
0.223220195,0.303668337,0.371585366,0.002767671,0.812064216,0.020707101,0.931432718,0.005907145,0.496563155,0.546496065,0.056220247,0.841015335,0.013128242,0.940965173,0.999042229,0.026832945,0.559201919,0.068567282,0.001720552,0.184400152,0
0.225489269,0.303607187,0.371143613,0.003468024,0.812197795,0.036415072,0.918795538,0.015918536,0.49831814,0.549601156,0.047277402,0.841080741,0.022974424,0.941174501,0.999027323,0.026849553,0.562363716,0.081204462,0.001113895,0.197336817,0
0.209227569,0.303537819,0.372813325,0.003589309,0.781654841,0.078347659,0.916739729,0.00291583,0.460244723,0.507575352,0.046068938,0.839116342,0.007955594,0.926639818,0.998835862,0.026662576,0.509430877,0.083260271,0.000760857,0.171210653,0
0.235605559,0.303643925,0.373080614,0.005014636,0.82682113,0.055611209,0.895304895,0.006069344,0.521084191,0.573799454,0.036152703,0.842257395,0.027950451,0.944512689,0.999094687,0.026821919,0.586240733,0.104695105,0.000923174,0.202857022,0
0.232485582,0.30366737,0.370077816,0.003167091,0.82897386,0.049346654,0.924055991,0.006783017,0.526154146,0.586862252,0.050658995,0.842104805,0.034847316,0.949404752,0.99899809,0.026797145,0.588475796,0.075944009,0.00236373,0.190889554,0
0.222369292,0.30347812,0.376494968,0.007186825,0.799065305,0.076583138,0.869788675,0.005973272,0.520694194,0.56828524,0.028462063,0.840298322,0.023730659,0.932981628,0.998996588,0.027744811,0.539467946,0.130211325,0.000791292,0.178458556,0
0.21896568,0.303522834,0.370264582,0.003269226,0.805341465,0.079550781,0.922242041,0.011902876,0.483985765,0.535521174,0.049444577,0.84063231,0.024275149,0.937374266,0.999004445,0.026794557,0.546936328,0.077757959,0.001365485,0.177952889,0
0.218492956,0.303507607,0.369838486,0.001168167,0.804510406,0.019398841,0.966593101,0.01391788,0.507629308,0.559665935,0.112641996,0.840489345,0.01450459,0.942149995,0.999033332,0.026867324,0.545900567,0.033406899,0.001773305,0.180439088,0
0.276448899,0.303893117,0.373852282,0.004493019,0.849847463,0.039089613,0.902621157,0.006486069,0.550187686,0.611060549,0.039071308,0.843769592,0.045056491,0.956821091,0.999072849,0.026832542,0.628815962,0.097378843,0.002495612,0.248704227,0
0.217263874,0.303549904,0.373459738,0.005228025,0.809781259,0.064189599,0.892463041,0.005381871,0.481304539,0.533272659,0.035122747,0.841048558,0.029357049,0.939621031,0.999020737,0.027014968,0.558384213,0.107536959,0.001203169,0.193122919,0
0.22728562,0.303531294,0.370426744,0.002594406,0.823381127,0.066153963,0.934758291,0.008766206,0.527470385,0.574067134,0.059131941,0.841676182,0.032623985,0.940529014,0.999051357,0.026798205,0.577791103,0.065241709,0.001109837,0.177742194,0
0.223503829,0.303493105,0.377431036,0.008730702,0.806330582,0.105850612,0.855398011,0.004373745,0.492955687,0.542213181,0.025288348,0.840980186,0.041608058,0.935852717,0.999030097,0.026972817,0.551733537,0.144601989,0.000906942,0.18857191,0
0.233620119,0.303604528,0.371319196,0.003305702,0.823267022,0.070453193,0.921607159,0.005545941,0.514551748,0.566732694,0.049031637,0.841767098,0.030113284,0.952803752,0.999054477,0.026855808,0.578881378,0.078392841,0.001168677,0.198306013,0
0.237118276,0.303561506,0.373439607,0.00698985,0.822927383,0.112010207,0.871814252,0.007705053,0.519036708,0.570640827,0.028966703,0.842246027,0.051348367,0.948129471,0.999035643,0.026840626,0.57964457,0.128185748,0.000657381,0.192448696,0
0.226812896,0.303531777,0.371787789,0.006338741,0.813817863,0.108316839,0.878888654,0.006563425,0.501925608,0.548851652,0.030850222,0.841442739,0.059001467,0.941775142,0.999009067,0.026830136,0.562690798,0.121111346,0.001446644,0.184315874,0
0.203743973,0.303404643,0.380277264,0.011457336,0.771996375,0.14506162,0.835202709,0.002059921,0.454346024,0.506022806,0.021746593,0.837543863,0.01707579,0.923377543,0.998899413,0.026462941,0.513791976,0.164797291,0.001412151,0.177657916,1
